GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01005677.1	0	0	0	0	0	0	13	0
CVRK01005678.1	0	0	0	0	0	0	4	0
CVRK01005679.1	0	0	0	0	0	0	22	0
CVRK01005680.1	0	0	0	0	0	0	212	0
CVRK01005681.1	0	0	0	0	0	0	245	0
CVRK01005682.1	0	0	0	0	0	0	1	0
CVRK01005683.1	0	0	0	0	0	0	1	0
CVRK01005684.1	0	0	0	0	0	0	24	0
CVRK01005685.1	0	0	0	0	0	0	0	0
CVRK01005686.1	0	0	0	0	0	0	146	0
CVRK01005687.1	0	0	0	0	0	0	270	0
CVRK01005688.1	0	0	0	0	0	0	42	0
CVRK01005689.1	0	0	0	0	0	0	94	0
CVRK01005690.1	0	0	0	0	0	0	0	0
CVRK01005691.1	0	0	0	0	0	0	36	0
CVRK01005692.1	0	0	0	0	0	0	1	0
CVRK01005693.1	0	0	0	0	0	0	17	0
CVRK01005694.1	0	0	0	0	0	0	34	0
CVRK01005695.1	0	0	0	0	0	0	46	0
CVRK01005696.1	0	0	0	0	0	0	0	0
CVRK01005697.1	0	0	0	0	0	0	1	0
CVRK01005698.1	0	0	58	0	62	0	61	0
CVRK01005699.1	0	0	0	0	0	0	174	0
CVRK01005700.1	0	0	0	0	0	0	28	0
CVRK01005701.1	0	0	0	0	0	0	24	0
CVRK01005702.1	0	0	0	0	0	0	23	0
CVRK01005703.1	0	0	0	0	0	0	0	0
CVRK01005704.1	0	0	0	0	0	0	2	0
CVRK01005705.1	0	0	0	0	0	0	6	0
CVRK01005706.1	43	0	116	0	127	4	342	4
CVRK01005707.1	0	0	0	0	0	0	2	0
CVRK01005708.1	0	0	0	0	0	0	2	0
CVRK01005709.1	0	0	0	0	0	0	0	0
CVRK01005710.1	590	2	309	1	242	2	724	0
CVRK01005711.1	0	0	0	0	0	0	28	0
CVRK01005712.1	0	0	0	0	0	0	0	0
CVRK01005713.1	0	0	0	0	0	0	118	0
CVRK01005714.1	0	0	0	0	0	0	15	0
CVRK01005715.1	0	0	0	0	0	0	34	0
CVRK01005716.1	0	0	0	0	0	0	1	0
CVRK01005717.1	0	0	0	0	0	0	0	0
CVRK01005718.1	0	0	0	0	0	0	19	0
CVRK01005719.1	0	0	0	0	0	0	114	0
CVRK01005720.1	0	0	0	0	0	0	1	0
CVRK01005721.1	0	0	0	0	0	0	0	0
CVRK01005722.1	84	0	38	0	8	0	196	29
CVRK01005723.1	0	0	0	0	0	0	57	0
CVRK01005724.1	0	0	0	0	0	0	145	0
CVRK01005725.1	0	0	0	0	0	0	0	0
CVRK01005726.1	0	0	0	0	0	0	30	0
CVRK01005727.1	0	0	0	0	0	0	23	0
CVRK01005728.1	0	0	0	0	0	0	0	0
CVRK01005729.1	0	0	0	0	0	0	0	0
CVRK01005730.1	0	0	0	0	0	0	58	0
CVRK01005731.1	0	0	0	0	0	0	0	0
CVRK01005732.1	0	0	0	0	0	0	59	0
CVRK01005733.1	0	0	0	0	0	0	0	0
CVRK01005734.1	0	0	0	0	0	0	0	0
CVRK01005735.1	0	0	0	0	0	0	0	0
CVRK01005736.1	0	0	0	0	0	0	3	0
CVRK01005737.1	0	0	0	0	0	0	5	0
CVRK01005739.1	0	0	0	0	18	0	55	0
CVRK01005740.1	1360	80	887	11	4482	551	305	189
CVRK01005741.1	0	0	0	0	0	0	0	0
CVRK01005742.1	0	0	0	0	0	0	0	0
CVRK01005743.1	0	0	0	0	0	0	0	0
CVRK01005744.1	0	0	0	0	0	0	41	0
CVRK01005745.1	0	0	0	0	0	0	0	0
CVRK01005746.1	0	0	0	0	0	0	0	0
CVRK01005747.1	0	0	0	0	0	0	0	0
CVRK01005748.1	0	0	0	0	0	0	139	0
CVRK01005750.1	0	0	0	0	0	0	0	0
CVRK01005751.1	0	0	0	0	0	0	19	0
CVRK01005752.1	0	0	0	0	0	0	80	0
CVRK01005753.1	0	0	0	0	0	0	35	0
CVRK01005754.1	0	0	0	0	0	0	56	0
CVRK01005755.1	0	0	0	0	0	0	13	0
CVRK01005756.1	0	0	0	0	0	0	2	0
CVRK01005757.1	0	0	0	0	0	0	10	0
CVRK01005758.1	0	0	0	0	0	0	29	0
CVRK01005759.1	0	0	0	0	0	0	7	0
CVRK01005760.1	0	0	0	0	0	0	361	0
CVRK01005761.1	0	0	0	0	0	0	27	0
CVRK01005762.1	0	0	0	0	0	0	21	0
CVRK01005763.1	0	0	0	0	0	0	57	0
CVRK01005764.1	0	0	0	0	0	0	5	0
CVRK01005765.1	0	0	0	0	0	0	110	0
CVRK01005766.1	0	0	0	0	0	0	0	0
CVRK01005767.1	0	0	0	0	0	0	17	0
CVRK01005768.1	0	0	0	0	0	0	77	0
CVRK01005769.1	20	0	6	0	0	0	127	0
CVRK01005770.1	0	0	0	0	0	0	4	0
CVRK01005771.1	0	0	0	0	0	0	9	0
CVRK01005772.1	0	0	0	0	0	0	90	0
CVRK01005773.1	0	0	0	0	0	0	58	0
CVRK01005774.1	0	0	0	0	0	0	1	0
CVRK01005775.1	0	0	0	0	0	0	3	0
CVRK01005776.1	0	0	0	0	0	0	46	0
CVRK01005777.1	0	0	0	0	0	0	0	0
CVRK01005778.1	0	0	0	0	0	0	0	0
CVRK01005779.1	0	0	0	0	0	0	22	0
CVRK01005780.1	0	0	0	0	0	0	69	0
CVRK01005781.1	1	12	6	27	1	0	66	42
CVRK01005782.1	0	0	0	0	0	0	37	0
CVRK01005783.1	0	0	0	0	0	0	0	0
CVRK01005784.1	0	0	0	0	0	0	2	0
CVRK01005785.1	0	0	0	0	0	0	0	0
CVRK01005786.1	0	0	0	0	0	0	270	0
CVRK01005787.1	0	0	0	0	0	0	39	0
CVRK01005789.1	0	0	0	0	0	0	6	0
CVRK01005790.1	0	0	0	0	0	0	26	0
CVRK01005791.1	0	0	0	0	0	0	33	0
CVRK01005792.1	0	0	0	0	0	0	76	0
CVRK01005793.1	0	0	0	0	0	0	20	0
CVRK01005794.1	0	0	0	0	0	0	158	0
CVRK01005796.1	0	0	0	0	0	0	0	0
CVRK01005797.1	0	0	0	0	0	0	2	0
CVRK01005798.1	0	0	0	0	0	0	68	0
CVRK01005799.1	4004	28	1480	8	2566	648	1341	8
CVRK01005800.1	0	0	0	0	0	0	102	0
CVRK01005801.1	0	0	0	0	0	0	10	0
CVRK01005802.1	0	0	0	0	0	0	0	0
CVRK01005803.1	0	0	0	0	0	0	4	0
CVRK01005805.1	0	0	0	0	0	0	97	0
CVRK01005806.1	0	0	0	0	0	0	12	0
CVRK01005807.1	0	0	0	0	0	0	0	0
CVRK01005808.1	0	0	0	0	0	0	3	0
CVRK01005809.1	0	0	0	0	0	0	0	0
CVRK01005810.1	516	87	434	0	1128	34	601	58
CVRK01005811.1	0	0	0	0	0	0	0	0
CVRK01005812.1	0	0	0	0	0	0	8	0
CVRK01005813.1	0	0	0	0	0	0	6	0
CVRK01005814.1	0	0	0	0	0	0	9	0
CVRK01005815.1	0	0	0	0	0	0	0	0
CVRK01005816.1	0	0	0	0	0	0	12	0
CVRK01005817.1	0	0	0	0	0	0	0	0
CVRK01005818.1	0	0	0	0	0	0	72	0
CVRK01005819.1	0	0	0	0	0	0	0	0
CVRK01005820.1	0	0	0	0	0	0	1	0
CVRK01005821.1	0	0	0	0	0	0	48	0
CVRK01005822.1	0	0	0	0	0	0	0	0
CVRK01005823.1	0	0	0	0	0	0	69	0
CVRK01005824.1	64	0	156	6	112	3	9	3
CVRK01005825.1	0	0	0	0	0	0	111	0
CVRK01005826.1	0	0	0	0	0	0	0	0
CVRK01005827.1	0	0	0	0	0	0	2	0
CVRK01005828.1	319	2	81	0	253	1	307	0
CVRK01005829.1	0	0	0	0	0	0	22	0
CVRK01005830.1	0	0	0	0	0	0	10	0
CVRK01005831.1	0	0	0	0	0	0	3	0
CVRK01005832.1	0	0	0	0	0	0	21	0
CVRK01005833.1	0	0	0	0	0	0	21	0
CVRK01005834.1	0	0	0	0	0	0	7	0
CVRK01005835.1	0	0	0	0	0	0	29	0
CVRK01005837.1	0	0	0	0	0	0	47	0
CVRK01005838.1	0	0	0	0	0	0	7	0
CVRK01005839.1	0	0	0	0	0	0	45	0
CVRK01005840.1	632	8	10	0	195	0	623	0
CVRK01005841.1	73	0	29	3	49	17	212	11
CVRK01005842.1	18	0	12	0	26	0	114	0
CVRK01005843.1	0	0	0	0	0	0	0	0
CVRK01005844.1	0	0	0	0	0	0	1	0
CVRK01005845.1	0	0	0	0	0	0	8	0
CVRK01005846.1	0	0	0	0	0	0	30	0
CVRK01005847.1	0	0	0	0	0	0	0	0
CVRK01005848.1	0	0	0	0	0	0	0	0
CVRK01005849.1	0	0	0	0	0	0	7	0
CVRK01005850.1	0	0	0	0	0	0	72	0
CVRK01005851.1	0	0	0	0	0	0	33	0
CVRK01005852.1	0	0	0	0	0	0	291	0
CVRK01005853.1	366	58	174	0	167	19	66	26
CVRK01005854.1	13	0	14	0	26	0	134	0
CVRK01005855.1	0	0	0	0	0	0	0	0
CVRK01005856.1	0	0	0	0	0	0	0	0
CVRK01005857.1	0	0	0	0	0	0	0	0
CVRK01005858.1	0	0	0	0	0	0	0	0
CVRK01005859.1	0	0	0	0	0	0	10	0
CVRK01005860.1	0	0	0	0	0	0	140	0
CVRK01005861.1	1700	7	937	4	2997	83	7	0
CVRK01005862.1	0	0	0	0	0	0	19	0
CVRK01005863.1	0	0	0	0	0	0	92	0
CVRK01005864.1	0	0	0	0	0	0	98	0
CVRK01005865.1	0	0	0	0	0	0	0	0
CVRK01005866.1	0	0	0	0	0	0	47	0
CVRK01005867.1	0	0	0	0	0	0	1	0
CVRK01005868.1	0	0	0	0	0	0	0	0
CVRK01005869.1	0	0	0	0	0	0	24	0
CVRK01005870.1	0	0	0	0	0	0	0	0
CVRK01005871.1	11	7	0	0	9	7	5	3
CVRK01005872.1	0	0	0	0	0	0	7	0
CVRK01005873.1	0	0	0	0	0	0	87	0
CVRK01005874.1	0	0	0	0	0	0	12	0
CVRK01005875.1	0	0	0	0	0	0	28	0
CVRK01005876.1	0	0	0	0	0	0	8	0
CVRK01005877.1	0	0	0	0	0	0	6	0
CVRK01005878.1	0	0	0	0	0	0	89	0
CVRK01005879.1	5	0	4	0	45	2	54	0
CVRK01005880.1	0	0	0	0	0	0	42	0
CVRK01005881.1	0	0	0	0	0	0	0	0
CVRK01005882.1	0	0	0	0	0	0	33	0
CVRK01005883.1	0	0	0	0	0	0	1	0
CVRK01005884.1	0	0	0	0	0	0	73	0
CVRK01005885.1	0	0	0	0	0	0	0	0
CVRK01005886.1	0	0	0	0	0	0	285	0
CVRK01005887.1	0	0	0	0	0	0	13	0
CVRK01005888.1	0	0	0	0	0	0	1	0
CVRK01005889.1	0	0	0	0	0	0	142	0
CVRK01005890.1	0	0	0	0	0	0	2	0
CVRK01005891.1	0	0	0	0	0	0	11	0
CVRK01005892.1	0	0	0	0	0	0	61	0
CVRK01005893.1	0	0	0	0	0	0	0	0
CVRK01005894.1	0	0	0	0	0	0	42	0
CVRK01005895.1	0	0	0	0	0	0	95	0
CVRK01005896.1	0	0	0	0	0	0	28	0
CVRK01005897.1	0	0	0	0	0	0	9	0
CVRK01005898.1	0	0	0	0	0	0	43	0
CVRK01005899.1	0	0	0	0	0	0	8	0
CVRK01005900.1	0	0	0	0	0	0	55	0
CVRK01005901.1	0	0	0	0	0	0	157	0
CVRK01005902.1	3485	18	1766	38	2720	76	1610	199
CVRK01005903.1	0	0	0	0	0	0	1	0
CVRK01005904.1	0	0	0	0	0	0	12	0
CVRK01005905.1	0	0	0	0	0	0	19	0
CVRK01005906.1	0	0	0	0	0	0	265	0
CVRK01005907.1	0	0	0	0	0	0	37	0
CVRK01005908.1	0	0	0	0	0	0	5	0
CVRK01005909.1	0	0	0	0	0	0	43	0
CVRK01005910.1	0	0	0	0	0	0	18	0
CVRK01005911.1	0	0	0	0	0	0	13	0
CVRK01005912.1	115	5	94	8	223	21	171	4
CVRK01005913.1	0	0	0	0	0	0	0	0
CVRK01005914.1	167	19	124	0	24	0	175	23
CVRK01005915.1	16	0	5	0	0	0	149	0
CVRK01005916.1	0	0	0	0	0	0	0	0
CVRK01005917.1	0	0	0	0	0	0	0	0
CVRK01005918.1	0	0	0	0	0	0	2	0
CVRK01005919.1	0	0	0	0	0	0	71	0
CVRK01005920.1	0	0	0	0	0	0	2	0
CVRK01005921.1	0	0	0	0	0	0	280	0
CVRK01005922.1	0	0	0	0	0	0	1	0
CVRK01005923.1	0	0	0	0	0	0	0	0
CVRK01005924.1	0	0	0	0	0	0	1	0
CVRK01005925.1	0	0	0	0	0	0	39	0
CVRK01005926.1	0	0	0	0	0	0	77	0
CVRK01005927.1	0	0	0	0	0	0	76	0
CVRK01005928.1	0	0	0	0	0	0	4	0
CVRK01005929.1	0	0	0	0	0	0	20	0
CVRK01005930.1	0	0	0	0	0	0	0	0
CVRK01005931.1	0	0	0	0	0	0	6	0
CVRK01005932.1	0	0	0	0	0	0	49	0
CVRK01005934.1	0	0	0	0	0	0	64	0
CVRK01005935.1	35	0	18	1	5	0	203	0
CVRK01005936.1	0	0	0	0	0	0	1	0
CVRK01005937.1	0	0	0	0	0	0	21	0
CVRK01005938.1	0	0	0	0	0	0	3	0
CVRK01005939.1	0	0	0	0	0	0	23	0
CVRK01005941.1	0	0	0	0	0	0	15	0
CVRK01005942.1	0	0	0	0	0	0	25	0
CVRK01005943.1	0	0	0	0	0	0	22	0
CVRK01005945.1	0	0	0	0	0	0	9	0
CVRK01005946.1	0	0	0	0	0	0	20	0
CVRK01005947.1	0	0	0	0	0	0	12	0
CVRK01005948.1	0	0	0	0	0	0	30	0
CVRK01005949.1	0	0	0	0	0	0	13	0
CVRK01005950.1	0	0	0	0	0	0	0	0
CVRK01005951.1	0	0	0	0	0	0	11	0
CVRK01005952.1	0	0	0	0	0	0	240	0
CVRK01005953.1	0	0	0	0	0	0	75	0
CVRK01005954.1	0	0	0	0	0	0	792	0
CVRK01005955.1	0	0	0	0	0	0	93	0
CVRK01005956.1	0	0	0	0	0	0	30	0
CVRK01005957.1	0	0	0	0	0	0	123	0
CVRK01005958.1	32	0	26	0	14	1	53	0
CVRK01005959.1	0	0	0	0	0	0	2	0
CVRK01005960.1	0	0	0	0	0	0	82	0
CVRK01005962.1	0	0	0	0	0	0	1	0
CVRK01005963.1	0	0	0	0	0	0	12	0
CVRK01005964.1	0	0	0	0	20	0	133	0
CVRK01005965.1	0	0	0	0	0	0	10	0
CVRK01005966.1	0	0	0	0	0	0	12	0
CVRK01005967.1	0	0	0	0	0	0	17	0
CVRK01005968.1	118	10	41	0	86	23	394	7
CVRK01005969.1	7763	610	5889	63	1582	682	6360	486
CVRK01005970.1	0	0	0	0	0	0	3	0
CVRK01005971.1	0	0	0	0	0	0	17	0
CVRK01005972.1	950	203	745	19	795	148	782	29
CVRK01005973.1	0	0	0	0	0	0	6	0
CVRK01005974.1	0	0	0	0	0	0	0	0
CVRK01005975.1	0	0	0	0	0	0	0	0
CVRK01005976.1	0	0	0	0	0	0	10	0
CVRK01005977.1	0	0	0	0	0	0	7	0
CVRK01005978.1	0	0	0	0	0	0	0	0
CVRK01005979.1	0	0	0	0	0	0	0	0
CVRK01005980.1	0	0	0	0	0	0	8	0
CVRK01005981.1	0	0	0	0	0	0	3	0
CVRK01005982.1	0	0	0	0	0	0	22	0
CVRK01005983.1	0	0	0	0	0	0	9	0
CVRK01005984.1	0	0	0	0	0	0	1	0
CVRK01005985.1	0	0	0	0	0	0	129	0
CVRK01005986.1	0	0	0	0	0	0	17	0
CVRK01005987.1	0	0	0	0	0	0	1	0
CVRK01005988.1	0	0	0	0	0	0	17	0
CVRK01005989.1	0	0	0	0	0	0	175	0
CVRK01005990.1	0	0	0	0	0	0	120	0
CVRK01005991.1	0	0	0	0	0	0	0	0
CVRK01005992.1	0	0	0	0	0	0	2	0
CVRK01005993.1	0	0	0	0	0	0	9	0
CVRK01005994.1	0	0	0	0	0	0	39	0
CVRK01005995.1	0	0	0	0	0	0	3	0
CVRK01005996.1	0	0	0	0	0	0	77	0
CVRK01005997.1	0	0	0	0	0	0	13	0
CVRK01005998.1	0	0	0	0	0	0	4	0
CVRK01005999.1	0	0	0	0	0	0	212	0
CVRK01006000.1	0	0	0	0	0	0	0	0
CVRK01006001.1	0	0	0	0	0	0	109	0
CVRK01006002.1	0	0	0	0	0	0	55	0
CVRK01006003.1	0	0	0	0	0	0	0	0
CVRK01006004.1	0	0	0	0	0	0	146	0
CVRK01006005.1	0	0	0	0	0	0	2	0
CVRK01006007.1	0	0	0	0	0	0	0	0
CVRK01006008.1	0	0	0	0	20	2	312	0
CVRK01006009.1	0	0	0	0	0	0	6	0
CVRK01006010.1	0	0	0	0	0	0	192	0
CVRK01006011.1	0	0	0	0	0	0	40	0
CVRK01006012.1	0	0	0	0	0	0	0	0
CVRK01006013.1	0	0	0	0	0	0	96	0
CVRK01006014.1	0	0	0	0	0	0	2	0
CVRK01006015.1	474180	5314	124754	1012	254630	2215	27682	3243
CVRK01006016.1	0	0	0	0	0	0	48	0
CVRK01006017.1	0	0	0	0	0	0	84	0
CVRK01006018.1	0	0	0	0	0	0	3	0
CVRK01006019.1	0	0	0	0	0	0	22	0
CVRK01006020.1	0	0	0	0	0	0	9	0
CVRK01006021.1	0	0	0	0	0	0	51	0
CVRK01006022.1	0	0	0	0	0	0	131	0
CVRK01006023.1	0	0	0	0	0	0	0	0
CVRK01006024.1	0	0	0	0	0	0	61	0
CVRK01006025.1	0	0	0	0	0	0	34	0
CVRK01006026.1	0	0	0	0	0	0	17	0
CVRK01006027.1	0	0	0	0	0	0	16	0
CVRK01006028.1	340	2	109	1	37	0	263	0
CVRK01006029.1	0	0	0	0	0	0	11	0
CVRK01006030.1	0	0	0	0	0	0	0	0
CVRK01006031.1	0	0	0	0	0	0	0	0
CVRK01006032.1	0	0	0	0	0	0	0	0
CVRK01006033.1	0	0	0	0	0	0	65	0
CVRK01006034.1	0	0	0	0	0	0	0	0
CVRK01006035.1	0	0	0	0	0	0	30	0
CVRK01006036.1	0	0	0	0	0	0	112	0
CVRK01006037.1	3	0	0	0	32	0	44	0
CVRK01006038.1	0	0	0	0	0	0	29	0
CVRK01006039.1	0	0	0	0	66	1	64	0
CVRK01006040.1	62	0	20	1	49	0	295	0
CVRK01006041.1	0	0	0	0	0	0	0	0
CVRK01006042.1	0	0	0	0	0	0	0	0
CVRK01006043.1	0	0	0	0	0	0	0	0
CVRK01006044.1	0	0	0	0	0	0	0	0
CVRK01006045.1	0	0	0	0	0	0	0	0
CVRK01006046.1	0	0	0	0	0	0	5	0
CVRK01006047.1	0	0	0	0	0	0	1393	0
CVRK01006048.1	0	0	0	0	0	0	23	0
CVRK01006050.1	0	0	0	0	0	0	0	0
CVRK01006051.1	0	0	0	0	0	0	5	0
CVRK01006052.1	0	0	0	0	0	0	53	0
CVRK01006053.1	0	0	0	0	0	0	195	0
CVRK01006054.1	0	0	0	0	0	0	0	0
CVRK01006055.1	0	0	0	0	0	0	0	0
CVRK01006056.1	0	0	0	0	0	0	14	0
CVRK01006057.1	0	0	0	0	0	0	27	0
CVRK01006058.1	0	0	0	0	0	0	2	0
CVRK01006059.1	0	0	0	0	0	0	5	0
CVRK01006060.1	0	0	0	0	0	0	0	0
CVRK01006061.1	0	0	0	0	0	0	36	0
CVRK01006062.1	0	0	0	0	0	0	0	0
CVRK01006063.1	52	5	37	22	75	4	86	0
CVRK01006064.1	0	0	0	0	0	0	55	0
CVRK01006065.1	0	0	0	0	0	0	0	0
CVRK01006066.1	0	0	0	0	0	0	0	0
CVRK01006067.1	0	0	0	0	0	0	3	0
CVRK01006068.1	0	0	0	0	0	0	38	0
CVRK01006069.1	0	0	0	0	0	0	1	0
CVRK01006070.1	0	0	0	0	0	0	0	0
CVRK01006071.1	0	0	0	0	0	0	0	0
CVRK01006072.1	0	0	0	0	0	0	0	0
CVRK01006073.1	0	0	0	0	0	0	5	0
CVRK01006074.1	0	0	0	0	0	0	11	0
CVRK01006075.1	0	0	0	0	0	0	1	0
CVRK01006076.1	0	0	0	0	0	0	0	0
CVRK01006077.1	0	0	0	0	0	0	126	0
CVRK01006078.1	0	0	0	0	0	0	179	0
CVRK01006079.1	0	0	0	0	0	0	0	0
CVRK01006080.1	0	0	0	0	0	0	4	0
CVRK01006081.1	0	0	0	0	0	0	111	0
CVRK01006082.1	0	0	0	0	0	0	0	0
CVRK01006083.1	0	0	0	0	0	0	7	0
CVRK01006084.1	0	0	0	0	0	0	1	0
CVRK01006085.1	32	2	19	0	149	12	122	5
CVRK01006087.1	0	0	0	0	0	0	18	0
CVRK01006088.1	0	0	0	0	0	0	5	0
CVRK01006089.1	282	13	130	11	116	12	154	0
CVRK01006090.1	0	0	0	0	0	0	1	0
CVRK01006092.1	46	1	13	0	50	1	139	16
CVRK01006093.1	0	0	0	0	0	0	230	0
CVRK01006094.1	0	0	0	0	0	0	22	0
CVRK01006095.1	0	0	0	0	0	0	14	0
CVRK01006096.1	0	0	0	0	0	0	17	0
CVRK01006097.1	0	0	0	0	0	0	0	0
CVRK01006098.1	10	0	53	0	0	0	204	0
CVRK01006099.1	0	0	0	0	0	0	21	0
CVRK01006100.1	0	0	0	0	0	0	1	0
CVRK01006101.1	0	0	0	0	0	0	45	0
CVRK01006102.1	0	0	0	0	0	0	13	0
CVRK01006103.1	0	0	0	0	0	0	70	0
CVRK01006104.1	0	0	0	0	0	0	280	0
CVRK01006105.1	0	0	0	0	0	0	163	0
CVRK01006106.1	0	0	0	0	0	0	0	0
CVRK01006107.1	0	0	0	0	0	0	87	0
CVRK01006108.1	0	0	0	0	0	0	23	0
CVRK01006109.1	0	0	0	0	0	0	7	0
CVRK01006110.1	0	0	0	0	0	0	6	0
CVRK01006111.1	0	0	0	0	0	0	299	0
CVRK01006112.1	0	0	0	0	0	0	13	0
CVRK01006113.1	0	0	0	0	0	0	1	0
CVRK01006114.1	0	0	0	0	0	0	3	0
CVRK01006115.1	0	0	0	0	0	0	9	0
CVRK01006116.1	34	0	17	0	24	0	91	1
CVRK01006117.1	0	0	0	0	0	0	10	0
CVRK01006118.1	0	0	0	0	0	0	2	0
CVRK01006119.1	0	0	0	0	0	0	0	0
CVRK01006120.1	0	0	0	0	0	0	9	0
CVRK01006121.1	0	0	0	0	0	0	0	0
CVRK01006122.1	58	0	35	0	61	4	72	3
CVRK01006123.1	0	0	0	0	0	0	6	0
CVRK01006124.1	0	0	0	0	0	0	63	0
CVRK01006125.1	0	0	0	0	0	0	179	0
CVRK01006126.1	0	0	0	0	0	0	7	0
CVRK01006127.1	0	0	0	0	0	0	0	0
CVRK01006128.1	0	0	0	0	0	0	1	0
CVRK01006129.1	0	0	0	0	0	0	19	0
CVRK01006130.1	0	0	0	0	0	0	0	0
CVRK01006131.1	0	0	0	0	0	0	11	0
CVRK01006132.1	0	0	0	0	0	0	1	0
CVRK01006133.1	0	0	0	0	0	0	10	0
CVRK01006134.1	0	0	0	0	0	0	12	0
CVRK01006135.1	0	0	0	0	0	0	4	0
CVRK01006136.1	0	0	0	0	0	0	60	0
CVRK01006137.1	0	0	0	0	0	0	2	0
CVRK01006138.1	0	0	0	0	0	0	46	0
CVRK01006139.1	0	0	0	0	0	0	111	0
CVRK01006140.1	0	0	0	0	0	0	140	0
CVRK01006141.1	0	0	0	0	0	0	40	0
CVRK01006142.1	64	0	0	0	116	0	1545	0
CVRK01006143.1	0	0	0	0	0	0	7	0
CVRK01006145.1	0	0	0	0	0	0	2	0
CVRK01006146.1	0	0	0	0	0	0	7	0
CVRK01006148.1	282	66	243	0	342	6	431	86
CVRK01006149.1	0	0	0	0	0	0	46	0
CVRK01006150.1	0	0	0	0	0	0	3	0
CVRK01006151.1	0	0	0	0	0	0	1	0
CVRK01006152.1	0	0	0	0	0	0	23	0
CVRK01006153.1	0	0	0	0	0	0	0	0
CVRK01006154.1	0	0	0	0	0	0	3	0
CVRK01006155.1	0	0	0	0	0	0	2	0
CVRK01006156.1	0	0	0	0	0	0	6	0
CVRK01006157.1	0	0	0	0	0	0	15	0
CVRK01006158.1	0	0	0	0	0	0	64	0
CVRK01006159.1	0	0	0	0	0	0	125	0
CVRK01006160.1	0	0	0	0	0	0	35	0
CVRK01006161.1	0	0	0	0	0	0	0	0
CVRK01006162.1	0	0	0	0	0	0	4	0
CVRK01006163.1	0	0	0	0	0	0	2	0
CVRK01006164.1	0	0	0	0	0	0	175	0
CVRK01006165.1	0	0	0	0	0	0	2	0
CVRK01006167.1	0	0	0	0	0	0	77	0
CVRK01006168.1	0	0	0	0	0	0	0	0
CVRK01006169.1	0	0	0	0	0	0	7	0
CVRK01006171.1	0	0	0	0	0	0	136	0
CVRK01006172.1	0	0	0	0	0	0	146	0
CVRK01006173.1	0	0	0	0	0	0	9	0
CVRK01006174.1	0	0	0	0	0	0	0	0
CVRK01006175.1	0	0	0	0	0	0	110	0
CVRK01006176.1	0	0	0	0	0	0	14	0
CVRK01006177.1	9	8	10	1	9	2	75	525
CVRK01006178.1	0	0	0	0	458	12	381	0
CVRK01006179.1	18	1	184	1	41	2	149	0
CVRK01006180.1	0	0	0	0	0	0	22	0
CVRK01006181.1	63	3	58	0	96	13	260	6
CVRK01006182.1	1282	465	3590	267	475	127	2662	1908
CVRK01006183.1	0	0	0	0	0	0	8	0
CVRK01006184.1	0	0	0	0	0	0	2	0
CVRK01006185.1	0	0	0	0	0	0	0	0
CVRK01006186.1	0	0	0	0	0	0	65	0
CVRK01006187.1	0	0	0	0	0	0	397	0
CVRK01006188.1	0	0	0	0	0	0	28	0
CVRK01006189.1	0	0	0	0	0	0	11	0
CVRK01006190.1	0	0	0	0	0	0	19	0
CVRK01006191.1	0	0	0	0	0	0	6	0
CVRK01006192.1	0	0	0	0	0	0	407	0
CVRK01006193.1	0	0	0	0	0	0	86	0
CVRK01006194.1	708	12	237	0	266	21	2151	49
CVRK01006195.1	0	0	0	0	0	0	53	0
CVRK01006196.1	0	0	0	0	0	0	392	0
CVRK01006197.1	0	0	0	0	0	0	30	0
CVRK01006198.1	0	0	0	0	0	0	2	0
CVRK01006199.1	0	0	0	0	0	0	5	0
CVRK01006200.1	0	0	0	0	0	0	15	0
CVRK01006201.1	0	0	0	0	0	0	3	0
CVRK01006202.1	0	0	0	0	0	0	31	0
CVRK01006203.1	0	0	0	0	0	0	1	0
CVRK01006204.1	0	0	0	0	0	0	0	0
CVRK01006205.1	0	0	0	0	0	0	34	0
CVRK01006206.1	0	0	0	0	0	0	4	0
CVRK01006208.1	0	0	0	0	0	0	61	0
CVRK01006209.1	0	0	0	0	0	0	66	0
CVRK01006210.1	0	0	0	0	0	0	0	0
CVRK01006211.1	0	0	0	0	0	0	8	0
CVRK01006212.1	0	0	0	0	0	0	128	0
CVRK01006213.1	0	0	0	0	0	0	5	0
CVRK01006214.1	102	2	53	0	39	0	195	2
CVRK01006215.1	0	0	0	0	0	0	17	0
CVRK01006216.1	0	0	0	0	0	0	118	0
CVRK01006217.1	0	0	0	0	0	0	3	0
CVRK01006218.1	0	0	0	0	0	0	17	0
CVRK01006219.1	0	0	0	0	0	0	3	0
CVRK01006220.1	0	0	0	0	0	0	10	0
CVRK01006221.1	0	0	0	0	0	0	0	0
CVRK01006222.1	0	0	0	0	0	0	204	0
CVRK01006223.1	0	0	0	0	0	0	106	0
CVRK01006224.1	0	0	0	0	0	0	1	0
CVRK01006225.1	44	0	17	0	0	0	67	0
CVRK01006226.1	0	0	0	0	0	0	11	0
CVRK01006227.1	0	0	0	0	0	0	284	0
CVRK01006228.1	0	0	0	0	0	0	20	0
CVRK01006229.1	0	0	0	0	0	0	75	0
