GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01030670.1	0	0	0	0	0	0	31	0
CVRK01030671.1	0	0	0	0	0	0	0	0
CVRK01030672.1	0	0	0	0	0	0	1	0
CVRK01030673.1	0	0	0	0	0	0	0	0
CVRK01030674.1	0	0	0	0	0	0	204	0
CVRK01030675.1	0	0	0	0	0	0	4	0
CVRK01030676.1	0	0	0	0	0	0	14	0
CVRK01030677.1	0	0	0	0	0	0	43	0
CVRK01030678.1	0	0	0	0	0	0	251	0
CVRK01030679.1	0	0	0	0	0	0	1	0
CVRK01030680.1	0	0	0	0	0	0	29	0
CVRK01030681.1	0	0	0	0	0	0	78	0
CVRK01030682.1	0	0	0	0	0	0	78	0
CVRK01030684.1	0	0	0	0	27	0	70	0
CVRK01030685.1	0	0	0	0	0	0	11	0
CVRK01030686.1	39	5	21	1	14	5	39	0
CVRK01030687.1	0	0	0	0	0	0	93	0
CVRK01030688.1	0	0	0	0	0	0	0	0
CVRK01030689.1	0	0	0	0	0	0	40	0
CVRK01030690.1	0	0	0	0	0	0	62	0
CVRK01030691.1	58	0	45	0	70	1	222	0
CVRK01030692.1	0	0	0	0	0	0	12	0
CVRK01030693.1	0	0	0	0	0	0	0	0
CVRK01030694.1	0	0	0	0	0	0	34	0
CVRK01030695.1	0	0	0	0	0	0	317	0
CVRK01030696.1	0	0	0	0	0	0	438	0
CVRK01030697.1	0	0	0	0	0	0	46	0
CVRK01030698.1	0	0	0	0	0	0	2	0
CVRK01030699.1	0	0	0	0	0	0	0	0
CVRK01030700.1	0	0	0	0	17	0	239	7
CVRK01030701.1	0	0	0	0	0	0	37	0
CVRK01030702.1	0	0	0	0	0	0	39	0
CVRK01030703.1	0	0	0	0	0	0	151	0
CVRK01030704.1	0	0	0	0	0	0	1	0
CVRK01030705.1	0	0	0	0	0	0	6	0
CVRK01030706.1	0	0	0	0	0	0	213	0
CVRK01030707.1	0	0	0	0	0	0	0	0
CVRK01030708.1	0	0	0	0	0	0	0	0
CVRK01030709.1	0	0	0	0	0	0	203	0
CVRK01030710.1	0	0	0	0	0	0	104	0
CVRK01030711.1	0	0	0	0	0	0	0	0
CVRK01030712.1	0	0	0	0	0	0	7508	0
CVRK01030713.1	0	0	0	0	0	0	267	0
CVRK01030714.1	0	0	0	0	0	0	0	0
CVRK01030715.1	0	0	0	0	0	0	0	0
CVRK01030716.1	0	0	0	0	0	0	149	0
CVRK01030718.1	0	0	0	0	0	0	0	0
CVRK01030719.1	0	0	0	0	0	0	0	0
CVRK01030721.1	0	0	0	0	0	0	19	0
CVRK01030722.1	0	0	0	0	0	0	7	0
CVRK01030723.1	0	0	0	0	0	0	208	0
CVRK01030724.1	0	0	0	0	0	0	350	0
CVRK01030725.1	0	0	0	0	0	0	1	0
CVRK01030726.1	0	0	0	0	0	0	0	0
CVRK01030727.1	0	0	0	0	0	0	347	0
CVRK01030728.1	0	0	0	0	0	0	0	0
CVRK01030729.1	0	0	0	0	0	0	4	0
CVRK01030730.1	0	0	0	0	0	0	408	0
CVRK01030731.1	0	0	0	0	0	0	12	0
CVRK01030732.1	0	0	0	0	0	0	2	0
CVRK01030733.1	0	0	0	0	0	0	116	0
CVRK01030734.1	0	0	0	0	0	0	83	0
CVRK01030735.1	0	0	0	0	0	0	8	0
CVRK01030737.1	0	0	0	0	0	0	84	0
CVRK01030738.1	0	0	0	0	0	0	154	0
CVRK01030739.1	0	0	0	0	0	0	31	0
CVRK01030740.1	0	0	0	0	0	0	112	0
CVRK01030741.1	0	0	0	0	0	0	42	0
CVRK01030742.1	0	0	0	0	0	0	4	0
CVRK01030743.1	0	0	0	0	0	0	99	0
CVRK01030744.1	0	0	0	0	0	0	6	0
CVRK01030745.1	0	0	0	0	0	0	5	0
CVRK01030746.1	0	0	0	0	0	0	1	0
CVRK01030747.1	68	3	224	2	334	11	83	7
CVRK01030748.1	6	0	8	0	45	0	211	10
CVRK01030749.1	0	0	0	0	0	0	0	0
CVRK01030750.1	0	0	0	0	0	0	0	0
CVRK01030751.1	0	0	0	0	0	0	9	0
CVRK01030752.1	0	0	0	0	0	0	81	0
CVRK01030753.1	0	0	0	0	0	0	0	0
CVRK01030754.1	0	0	0	0	0	0	0	0
CVRK01030755.1	0	0	0	0	0	0	19	0
CVRK01030756.1	0	0	0	0	0	0	7	0
CVRK01030757.1	0	0	0	0	0	0	163	0
CVRK01030758.1	0	0	0	0	0	0	11	0
CVRK01030759.1	0	0	0	0	0	0	18	0
CVRK01030760.1	0	0	0	0	0	0	43	0
CVRK01030761.1	0	0	0	0	0	0	0	0
CVRK01030762.1	0	0	0	0	0	0	31	0
CVRK01030763.1	0	0	0	0	0	0	228	0
CVRK01030764.1	0	0	0	0	0	0	52	0
CVRK01030765.1	0	0	0	0	0	0	85	0
CVRK01030766.1	0	0	0	0	0	0	4	0
CVRK01030767.1	0	0	0	0	0	0	20	0
CVRK01030768.1	0	0	0	0	0	0	2	0
CVRK01030769.1	0	0	0	0	0	0	0	0
CVRK01030770.1	209	81	259	5	136	3	365	0
CVRK01030771.1	0	0	0	0	0	0	13	0
CVRK01030772.1	0	0	0	0	0	0	72	0
CVRK01030773.1	0	0	0	0	0	0	7	0
CVRK01030774.1	0	0	0	0	0	0	18	0
CVRK01030775.1	0	0	0	0	0	0	1	0
CVRK01030776.1	0	0	0	0	0	0	118	0
CVRK01030777.1	0	0	0	0	0	0	0	0
CVRK01030778.1	0	0	0	0	0	0	10	0
CVRK01030779.1	0	0	0	0	0	0	0	0
CVRK01030780.1	0	0	0	0	0	0	275	0
CVRK01030781.1	0	0	0	0	0	0	26	0
CVRK01030782.1	0	0	0	0	0	0	49	0
CVRK01030783.1	0	0	0	0	0	0	13	0
CVRK01030784.1	0	0	0	0	0	0	65	0
CVRK01030785.1	0	0	0	0	0	0	5	0
CVRK01030786.1	0	0	0	0	0	0	9	0
CVRK01030787.1	0	0	0	0	0	0	59	0
CVRK01030788.1	0	0	0	0	0	0	72	0
CVRK01030789.1	0	0	0	0	0	0	1	0
CVRK01030790.1	0	0	0	0	0	0	8	0
CVRK01030791.1	0	0	0	0	0	0	0	0
CVRK01030792.1	0	0	0	0	0	0	4	0
CVRK01030793.1	0	0	0	0	0	0	0	0
CVRK01030794.1	0	0	0	0	0	0	12	0
CVRK01030795.1	0	0	0	0	0	0	0	0
CVRK01030796.1	0	0	0	0	0	0	10	0
CVRK01030797.1	0	0	0	0	0	0	44	0
CVRK01030798.1	0	0	0	0	0	0	600	0
CVRK01030799.1	0	0	0	0	0	0	19	0
CVRK01030800.1	0	0	0	0	0	0	18	0
CVRK01030801.1	0	0	0	0	0	0	6	0
CVRK01030802.1	0	0	0	0	0	0	40	0
CVRK01030803.1	0	0	0	0	0	0	163	0
CVRK01030804.1	0	0	0	0	0	0	0	0
CVRK01030805.1	0	0	0	0	0	0	1	0
CVRK01030806.1	0	0	0	0	0	0	154	0
CVRK01030807.1	0	0	0	0	0	0	5	0
CVRK01030808.1	0	0	0	0	0	0	58	0
CVRK01030809.1	0	0	0	0	0	0	222	0
CVRK01030810.1	27	0	38	0	36	0	304	0
CVRK01030811.1	0	0	0	0	0	0	168	0
CVRK01030812.1	0	0	0	0	0	0	7	0
CVRK01030813.1	0	0	0	0	0	0	4	0
CVRK01030814.1	0	0	0	0	0	0	22	0
CVRK01030815.1	0	0	0	0	0	0	0	0
CVRK01030816.1	0	0	0	0	0	0	18	0
CVRK01030817.1	0	0	0	0	0	0	1	0
CVRK01030818.1	0	0	0	0	0	0	1	0
CVRK01030819.1	0	0	0	0	0	0	2	0
CVRK01030820.1	0	0	0	0	0	0	18	0
CVRK01030821.1	0	0	0	0	0	0	0	0
CVRK01030822.1	0	0	0	0	0	0	42	0
CVRK01030823.1	0	0	0	0	0	0	3	0
CVRK01030824.1	0	0	0	0	0	0	0	0
CVRK01030825.1	0	0	0	0	0	0	0	0
CVRK01030826.1	0	0	0	0	0	0	345	0
CVRK01030827.1	0	0	0	0	0	0	58	0
CVRK01030828.1	0	0	0	0	0	0	14	0
CVRK01030829.1	0	0	0	0	0	0	1	0
CVRK01030830.1	0	0	0	0	0	0	8	0
CVRK01030831.1	0	0	0	0	0	0	4	0
CVRK01030832.1	0	0	0	0	0	0	8	0
CVRK01030833.1	0	0	0	0	0	0	1	0
CVRK01030834.1	0	0	0	0	0	0	1453	0
CVRK01030836.1	0	0	0	0	0	0	3	0
CVRK01030838.1	0	0	0	0	0	0	20	0
CVRK01030840.1	267	59	535	2	251	1	364	2
CVRK01030841.1	0	0	0	0	0	0	2	0
CVRK01030842.1	0	0	0	0	0	0	136	0
CVRK01030843.1	0	0	0	0	0	0	3	0
CVRK01030844.1	125	4	174	11	301	31	304	14
CVRK01030845.1	0	0	0	0	0	0	15	0
CVRK01030846.1	0	0	0	0	0	0	635	0
CVRK01030847.1	0	0	0	0	0	0	4	0
CVRK01030848.1	0	0	0	0	0	0	3	0
CVRK01030849.1	0	0	0	0	0	0	2	0
CVRK01030850.1	0	0	0	0	0	0	1	0
CVRK01030851.1	164	34	231	11	206	8	217	43
CVRK01030852.1	0	0	0	0	0	0	0	0
CVRK01030853.1	0	0	0	0	0	0	0	0
CVRK01030854.1	246	170	546	72	645	424	150	131
CVRK01030855.1	0	0	0	0	0	0	12	0
CVRK01030856.1	0	0	0	0	0	0	32	0
CVRK01030858.1	0	0	0	0	0	0	5	0
CVRK01030859.1	0	0	0	0	0	0	3	0
CVRK01030860.1	0	0	0	0	0	0	465	0
CVRK01030861.1	0	0	0	0	0	0	0	0
CVRK01030862.1	0	0	0	0	0	0	60	0
CVRK01030863.1	0	0	0	0	0	0	1	0
CVRK01030864.1	0	0	0	0	0	0	305	0
CVRK01030865.1	0	0	0	0	0	0	34	0
CVRK01030866.1	101	5	223	1	66	0	153	7
CVRK01030867.1	0	0	0	0	0	0	69	0
CVRK01030868.1	0	0	0	0	0	0	128	0
CVRK01030869.1	0	0	0	0	0	0	0	0
CVRK01030870.1	0	0	0	0	0	0	0	0
CVRK01030871.1	0	0	0	0	0	0	49	0
CVRK01030872.1	0	0	0	0	0	0	54	0
CVRK01030873.1	0	0	0	0	0	0	4	0
CVRK01030874.1	0	0	0	0	0	0	1	0
CVRK01030875.1	0	0	0	0	0	0	8	0
CVRK01030876.1	0	0	0	0	0	0	164	0
CVRK01030877.1	0	0	0	0	0	0	131	0
CVRK01030878.1	425	23	452	9	233	6	339	17
CVRK01030879.1	0	0	0	0	0	0	2335	0
CVRK01030880.1	0	0	0	0	0	0	0	0
CVRK01030881.1	0	0	0	0	0	0	57	0
CVRK01030882.1	0	0	0	0	0	0	2	0
CVRK01030883.1	517	34	434	15	447	60	610	7
CVRK01030884.1	0	0	0	0	0	0	27	0
CVRK01030885.1	0	0	0	0	0	0	31	0
CVRK01030886.1	0	0	0	0	0	0	27	0
CVRK01030887.1	0	0	0	0	0	0	0	0
CVRK01030888.1	0	0	0	0	0	0	1	0
CVRK01030889.1	0	0	0	0	0	0	65	0
CVRK01030890.1	0	0	0	0	0	0	0	0
CVRK01030891.1	0	0	0	0	0	0	43	0
CVRK01030892.1	0	0	0	0	0	0	48	0
CVRK01030893.1	0	0	0	0	0	0	13	0
CVRK01030894.1	0	0	0	0	0	0	1	0
CVRK01030895.1	0	0	0	0	0	0	1	0
CVRK01030896.1	0	0	0	0	0	0	1	0
CVRK01030897.1	0	0	0	0	0	0	6	0
CVRK01030898.1	0	0	0	0	0	0	40	0
CVRK01030899.1	0	0	0	0	0	0	7	0
CVRK01030900.1	0	0	0	0	0	0	0	0
CVRK01030901.1	0	0	0	0	0	0	33	0
CVRK01030902.1	0	0	0	0	0	0	35	0
CVRK01030903.1	0	0	0	0	0	0	0	0
CVRK01030904.1	0	0	0	0	0	0	0	0
CVRK01030905.1	0	0	0	0	0	0	10	0
CVRK01030906.1	0	0	0	0	0	0	351	0
CVRK01030907.1	0	0	0	0	0	0	1	0
CVRK01030908.1	0	0	0	0	0	0	51	0
CVRK01030909.1	0	0	0	0	0	0	0	0
CVRK01030910.1	0	0	0	0	0	0	0	0
CVRK01030911.1	0	0	0	0	0	0	0	0
CVRK01030912.1	0	0	0	0	0	0	40	0
CVRK01030913.1	0	0	0	0	0	0	15	0
CVRK01030914.1	0	0	0	0	0	0	3	0
CVRK01030915.1	0	0	0	0	0	0	0	0
CVRK01030916.1	0	0	0	0	0	0	237	0
CVRK01030917.1	0	0	0	0	0	0	5	0
CVRK01030918.1	0	0	0	0	0	0	12	0
CVRK01030919.1	0	0	0	0	0	0	28	0
CVRK01030920.1	0	0	0	0	0	0	0	0
CVRK01030921.1	0	0	0	0	0	0	181	0
CVRK01030922.1	0	0	0	0	0	0	18	0
CVRK01030923.1	0	0	0	0	0	0	1	0
CVRK01030924.1	0	0	0	0	0	0	25	0
CVRK01030925.1	0	0	0	0	0	0	6	0
CVRK01030926.1	0	0	0	0	0	0	3	0
CVRK01030927.1	0	0	0	0	0	0	1	0
CVRK01030928.1	0	0	0	0	0	0	0	0
CVRK01030929.1	0	0	0	0	0	0	91	0
CVRK01030930.1	0	0	0	0	0	0	4	0
CVRK01030931.1	0	0	0	0	0	0	4	0
CVRK01030932.1	0	0	0	0	0	0	28	0
CVRK01030933.1	0	0	0	0	0	0	56	0
CVRK01030934.1	0	0	0	0	0	0	14	0
CVRK01030935.1	0	0	0	0	0	0	1	0
CVRK01030936.1	0	0	0	0	0	0	0	0
CVRK01030937.1	0	0	0	0	0	0	2	0
CVRK01030938.1	0	0	0	0	0	0	321	0
CVRK01030939.1	0	0	0	0	0	0	13	0
CVRK01030940.1	0	0	0	0	0	0	15	0
CVRK01030941.1	0	0	0	0	0	0	5	0
CVRK01030942.1	0	0	0	0	0	0	117	0
CVRK01030943.1	0	0	0	0	0	0	36	0
CVRK01030944.1	0	0	0	0	0	0	5	0
CVRK01030945.1	0	0	0	0	0	0	9	0
CVRK01030946.1	0	0	0	0	0	0	195	0
CVRK01030947.1	23	0	39	0	6	0	300	0
CVRK01030948.1	0	0	0	0	0	0	0	0
CVRK01030949.1	0	0	0	0	0	0	132	0
CVRK01030950.1	0	0	0	0	0	0	37	0
CVRK01030951.1	0	0	0	0	0	0	337	0
CVRK01030952.1	0	0	0	0	0	0	185	0
CVRK01030953.1	0	0	0	0	0	0	2	0
CVRK01030954.1	0	0	0	0	0	0	10	0
CVRK01030955.1	0	0	0	0	0	0	1	0
CVRK01030956.1	0	0	0	0	0	0	60	0
CVRK01030957.1	7	0	11	0	0	0	314	0
CVRK01030958.1	0	0	0	0	0	0	8	0
CVRK01030959.1	0	0	0	0	0	0	2	0
CVRK01030960.1	0	0	0	0	0	0	339	0
CVRK01030961.1	0	0	0	0	0	0	0	0
CVRK01030962.1	0	0	0	0	0	0	56	0
CVRK01030963.1	0	0	0	0	0	0	12	0
CVRK01030965.1	0	0	0	0	0	0	31	0
CVRK01030966.1	0	0	0	0	0	0	7	0
CVRK01030967.1	0	0	0	0	0	0	9	0
CVRK01030968.1	0	0	0	0	0	0	441	0
CVRK01030969.1	0	0	0	0	0	0	0	0
CVRK01030970.1	0	0	0	0	0	0	5	0
CVRK01030971.1	0	0	0	0	0	0	4	0
CVRK01030972.1	0	0	0	0	0	0	22	0
CVRK01030973.1	0	0	0	0	0	0	13	0
CVRK01030974.1	0	0	0	0	0	0	11	0
CVRK01030975.1	0	0	0	0	0	0	5	0
CVRK01030976.1	8	0	0	0	36	0	187	0
CVRK01030977.1	0	0	0	0	0	0	0	0
CVRK01030978.1	0	0	0	0	0	0	117	0
CVRK01030979.1	0	0	0	0	0	0	911	0
CVRK01030980.1	0	0	0	0	0	0	47	0
CVRK01030981.1	0	0	0	0	0	0	13	0
CVRK01030982.1	0	0	0	0	0	0	24	0
CVRK01030983.1	0	0	0	0	0	0	27	0
CVRK01030984.1	0	0	0	0	0	0	25	0
CVRK01030985.1	0	0	0	0	0	0	6	0
CVRK01030986.1	0	0	0	0	0	0	11	0
CVRK01030987.1	0	0	0	0	0	0	0	0
CVRK01030988.1	0	0	0	0	0	0	1	0
CVRK01030989.1	0	0	0	0	0	0	1	0
CVRK01030990.1	0	0	0	0	0	0	1	0
CVRK01030991.1	0	0	0	0	0	0	92	0
CVRK01030992.1	0	0	0	0	0	0	32	0
CVRK01030993.1	0	0	0	0	0	0	96	0
CVRK01030994.1	0	0	0	0	0	0	198	0
CVRK01030995.1	70	2	133	0	166	5	316	0
CVRK01030996.1	0	0	0	0	0	0	3	0
CVRK01030997.1	0	0	0	0	0	0	84	0
CVRK01030998.1	0	0	0	0	0	0	25	0
CVRK01030999.1	0	0	0	0	0	0	1	0
CVRK01031000.1	0	0	0	0	0	0	175	0
CVRK01031001.1	0	0	0	0	0	0	1057	0
CVRK01031002.1	0	0	0	0	0	0	55	0
CVRK01031003.1	0	0	0	0	0	0	138	0
CVRK01031004.1	0	0	0	0	0	0	89	0
CVRK01031005.1	0	0	0	0	0	0	0	0
CVRK01031006.1	0	0	0	0	0	0	34	0
CVRK01031008.1	0	0	0	0	0	0	1	0
CVRK01031009.1	0	0	0	0	0	0	9	0
CVRK01031010.1	0	0	0	0	0	0	42	0
CVRK01031011.1	0	0	0	0	0	0	86	0
CVRK01031012.1	0	0	0	0	0	0	3	0
CVRK01031013.1	0	0	0	0	0	0	185	0
CVRK01031014.1	0	0	0	0	0	0	1	0
CVRK01031015.1	0	0	0	0	0	0	0	0
CVRK01031016.1	48	0	31	0	79	1	110	0
CVRK01031017.1	0	0	0	0	0	0	0	0
CVRK01031018.1	0	0	0	0	0	0	0	0
CVRK01031019.1	0	0	0	0	0	0	0	0
CVRK01031020.1	0	0	0	0	0	0	0	0
CVRK01031021.1	0	0	0	0	0	0	50	0
CVRK01031022.1	0	0	0	0	0	0	57	0
CVRK01031023.1	0	0	0	0	0	0	5	0
CVRK01031024.1	0	0	0	0	0	0	143	0
CVRK01031025.1	0	0	0	0	0	0	300	0
CVRK01031026.1	0	0	0	0	0	0	448	0
CVRK01031027.1	0	0	0	0	0	0	1	0
CVRK01031028.1	0	0	0	0	0	0	101	0
CVRK01031029.1	0	0	0	0	0	0	262	0
CVRK01031030.1	0	0	0	0	0	0	129	0
CVRK01031031.1	0	0	0	0	0	0	0	0
CVRK01031032.1	0	0	0	0	0	0	92	0
CVRK01031033.1	0	0	0	0	0	0	17	0
CVRK01031034.1	0	0	0	0	0	0	6	0
CVRK01031035.1	0	0	0	0	0	0	104	0
CVRK01031036.1	0	0	0	0	0	0	259	0
CVRK01031037.1	0	0	0	0	0	0	69	0
CVRK01031038.1	58	2	116	3	188	9	197	1
CVRK01031039.1	0	0	0	0	0	0	53	0
CVRK01031040.1	0	0	0	0	0	0	0	0
CVRK01031041.1	0	0	0	0	0	0	0	0
CVRK01031042.1	0	0	0	0	0	0	13	0
CVRK01031043.1	0	0	0	0	0	0	6	0
CVRK01031044.1	0	0	0	0	0	0	118	0
CVRK01031045.1	0	0	0	0	0	0	2	0
CVRK01031046.1	0	0	0	0	0	0	0	0
CVRK01031047.1	0	0	0	0	24	0	301	0
CVRK01031048.1	0	0	0	0	0	0	2	0
CVRK01031049.1	0	0	0	0	0	0	26	0
CVRK01031050.1	0	0	0	0	0	0	18	0
CVRK01031051.1	0	0	0	0	0	0	213	0
CVRK01031052.1	0	0	0	0	0	0	0	0
CVRK01031053.1	0	0	0	0	0	0	732	0
CVRK01031054.1	0	0	0	0	0	0	89	0
CVRK01031055.1	0	0	0	0	0	0	487	0
CVRK01031056.1	0	0	0	0	0	0	1	0
CVRK01031057.1	0	0	0	0	0	0	294	0
CVRK01031058.1	0	0	0	0	0	0	36	0
CVRK01031059.1	0	0	0	0	0	0	270	0
CVRK01031060.1	0	0	0	0	0	0	18	0
CVRK01031061.1	0	0	0	0	0	0	0	0
CVRK01031062.1	0	0	0	0	0	0	1	0
CVRK01031063.1	0	0	0	0	0	0	4	0
CVRK01031064.1	0	0	0	0	0	0	12	0
CVRK01031065.1	10	0	16	0	29	0	48	0
CVRK01031066.1	80	1	84	0	123	9	175	1
CVRK01031067.1	0	0	0	0	0	0	1	0
CVRK01031068.1	0	0	0	0	0	0	39	0
CVRK01031069.1	0	0	0	0	0	0	42	0
CVRK01031070.1	0	0	0	0	0	0	10	0
CVRK01031071.1	0	0	0	0	0	0	25	0
CVRK01031072.1	0	0	0	0	0	0	77	0
CVRK01031073.1	0	0	0	0	0	0	2	0
CVRK01031074.1	0	0	0	0	0	0	3	0
CVRK01031075.1	0	0	0	0	0	0	210	0
CVRK01031076.1	0	0	0	0	0	0	19	0
CVRK01031077.1	0	0	0	0	0	0	1	0
CVRK01031078.1	0	0	0	0	0	0	3	0
CVRK01031079.1	11	1	1682	26	762	20	1324	15
CVRK01031080.1	0	0	0	0	0	0	49	0
CVRK01031081.1	0	0	0	0	0	0	264	0
CVRK01031082.1	0	0	0	0	0	0	1	0
CVRK01031083.1	0	0	0	0	0	0	7	0
CVRK01031084.1	0	0	0	0	0	0	6	0
CVRK01031085.1	0	0	0	0	0	0	236	0
CVRK01031086.1	0	0	0	0	0	0	0	0
CVRK01031087.1	0	0	0	0	0	0	2	0
CVRK01031088.1	0	0	0	0	0	0	1	0
CVRK01031089.1	0	0	0	0	0	0	219	0
CVRK01031090.1	0	0	0	0	0	0	7	0
CVRK01031091.1	0	0	0	0	0	0	0	0
CVRK01031092.1	0	0	0	0	0	0	0	0
CVRK01031093.1	0	0	0	0	0	0	3	0
CVRK01031094.1	0	0	0	0	0	0	1	0
CVRK01031095.1	0	0	0	0	0	0	80	0
CVRK01031096.1	0	0	0	0	0	0	21	0
CVRK01031097.1	0	0	0	0	0	0	2	0
CVRK01031098.1	0	0	0	0	0	0	150	0
CVRK01031099.1	0	0	0	0	0	0	2201	0
CVRK01031100.1	0	0	0	0	0	0	256	0
CVRK01031101.1	0	0	0	0	0	0	9	0
CVRK01031102.1	0	0	0	0	0	0	242	0
CVRK01031103.1	0	0	0	0	0	0	40	0
CVRK01031104.1	0	0	0	0	0	0	0	0
CVRK01031105.1	0	0	0	0	0	0	0	0
CVRK01031106.1	0	0	0	0	0	0	1	0
CVRK01031107.1	0	0	0	0	0	0	27	0
CVRK01031108.1	0	0	0	0	0	0	7	0
CVRK01031109.1	0	0	0	0	0	0	196	0
CVRK01031111.1	0	0	0	0	0	0	3	0
CVRK01031112.1	0	0	0	0	0	0	0	0
CVRK01031113.1	0	0	0	0	0	0	9	0
CVRK01031114.1	0	0	0	0	0	0	0	0
CVRK01031115.1	0	0	0	0	0	0	1	0
CVRK01031116.1	0	0	0	0	0	0	2	0
CVRK01031117.1	0	0	0	0	0	0	0	0
CVRK01031118.1	18	0	0	0	24	0	28	0
CVRK01031119.1	0	0	0	0	0	0	19	0
CVRK01031120.1	0	0	0	0	0	0	72	0
CVRK01031121.1	0	0	0	0	0	0	136	0
CVRK01031122.1	0	0	0	0	0	0	2	0
CVRK01031123.1	21	0	20	0	12	0	55	0
CVRK01031124.1	0	0	0	0	0	0	7	0
CVRK01031125.1	0	0	0	0	0	0	0	0
CVRK01031126.1	0	0	0	0	0	0	35	0
CVRK01031127.1	0	0	0	0	0	0	136	0
CVRK01031128.1	0	0	0	0	0	0	152	0
CVRK01031129.1	0	0	0	0	0	0	31	0
CVRK01031130.1	0	0	0	0	0	0	8	0
CVRK01031131.1	0	0	0	0	0	0	0	0
CVRK01031132.1	0	0	0	0	0	0	0	0
CVRK01031133.1	0	0	0	0	0	0	0	0
CVRK01031134.1	0	0	0	0	0	0	15	0
CVRK01031135.1	0	0	0	0	0	0	142	0
CVRK01031136.1	0	0	0	0	0	0	73	0
CVRK01031137.1	0	0	0	0	0	0	2	0
CVRK01031138.1	0	0	0	0	0	0	26	0
CVRK01031139.1	0	0	0	0	0	0	14	0
CVRK01031140.1	0	0	0	0	0	0	26	0
CVRK01031141.1	0	0	0	0	0	0	6	0
CVRK01031142.1	0	0	0	0	0	0	90	0
CVRK01031143.1	0	0	0	0	0	0	707	0
CVRK01031144.1	0	0	0	0	0	0	3	0
CVRK01031145.1	7	0	28	0	0	0	117	0
CVRK01031146.1	33	1	39	1	28	0	293	24
CVRK01031147.1	0	0	0	0	0	0	36	0
CVRK01031148.1	0	0	0	0	0	0	20	0
CVRK01031149.1	0	0	0	0	0	0	9	0
CVRK01031150.1	0	0	0	0	0	0	61	0
CVRK01031151.1	0	0	0	0	0	0	7	0
CVRK01031152.1	0	0	0	0	0	0	0	0
CVRK01031153.1	0	0	0	0	0	0	0	0
CVRK01031154.1	0	0	0	0	0	0	3	0
CVRK01031155.1	0	0	0	0	0	0	1	0
CVRK01031156.1	0	0	0	0	0	0	2	0
CVRK01031157.1	0	0	0	0	0	0	6	0
CVRK01031158.1	0	0	0	0	0	0	79	0
CVRK01031159.1	0	0	0	0	0	0	27	0
CVRK01031160.1	0	0	0	0	0	0	8	0
CVRK01031161.1	0	0	0	0	0	0	17	0
CVRK01031162.1	0	0	0	0	0	0	545	0
CVRK01031163.1	0	0	0	0	0	0	9	0
CVRK01031164.1	0	0	0	0	0	0	0	0
CVRK01031165.1	0	0	0	0	0	0	16	0
CVRK01031166.1	0	0	0	0	0	0	51	0
CVRK01031167.1	0	0	0	0	0	0	7	0
CVRK01031168.1	0	0	0	0	0	0	0	0
CVRK01031169.1	31	1	75	1	45	0	221	0
CVRK01031170.1	0	0	0	0	0	0	49	0
CVRK01031171.1	0	0	0	0	0	0	93	0
CVRK01031172.1	0	0	0	0	0	0	11	0
CVRK01031173.1	0	0	0	0	0	0	54	0
CVRK01031174.1	0	0	0	0	0	0	70	0
CVRK01031175.1	0	0	0	0	0	0	5	0
CVRK01031176.1	583	4	638	9	957	43	674	8
CVRK01031177.1	0	0	0	0	0	0	12	0
CVRK01031178.1	18	0	26	1	17	0	121	0
CVRK01031179.1	0	0	0	0	0	0	34	0
CVRK01031180.1	10	0	2	0	14	0	120	0
CVRK01031181.1	0	0	0	0	0	0	18	0
CVRK01031182.1	0	0	0	0	0	0	2	0
CVRK01031183.1	0	0	0	0	0	0	513	0
CVRK01031184.1	26	8	31	3	69	21	13	4
CVRK01031185.1	0	0	0	0	0	0	10	0
CVRK01031186.1	0	0	0	0	0	0	8	0
CVRK01031187.1	0	0	0	0	0	0	99	0
CVRK01031188.1	0	0	0	0	0	0	775	0
CVRK01031189.1	0	0	0	0	0	0	339	0
CVRK01031190.1	0	0	0	0	0	0	6	0
CVRK01031191.1	0	0	0	0	0	0	0	0
CVRK01031192.1	0	0	0	0	0	0	2	0
CVRK01031193.1	0	0	0	0	0	0	60	0
CVRK01031194.1	0	0	0	0	0	0	25	0
CVRK01031195.1	0	0	0	0	0	0	3	0
CVRK01031196.1	0	0	0	0	0	0	0	0
CVRK01031197.1	0	0	0	0	0	0	102	0
CVRK01031199.1	0	0	0	0	0	0	4	0
CVRK01031200.1	228	1	0	0	3129	94	5128	11
CVRK01031201.1	0	0	0	0	0	0	41	0
CVRK01031202.1	0	0	0	0	0	0	111	0
CVRK01031203.1	0	0	0	0	9	0	276	0
CVRK01031204.1	0	0	0	0	0	0	3	0
CVRK01031205.1	0	0	0	0	0	0	36	0
CVRK01031206.1	0	0	0	0	0	0	12	0
CVRK01031207.1	0	0	0	0	0	0	17	0
CVRK01031208.1	0	0	0	0	0	0	0	0
CVRK01031209.1	0	0	0	0	0	0	31	0
CVRK01031210.1	0	0	0	0	0	0	0	0
CVRK01031211.1	0	0	0	0	0	0	284	0
CVRK01031212.1	8	0	5	0	0	0	625	0
CVRK01031213.1	0	0	0	0	0	0	3	0
CVRK01031214.1	773	122	338	5	711	46	1247	10
CVRK01031215.1	0	0	0	0	0	0	312	0
CVRK01031216.1	0	0	0	0	0	0	11	0
